1
100
34.060155449,19.992832491,0,1.951303511,0,0,0,0,0,0,0,3.902607023,1.85510636,20.883911242,3.404724751,19.986091469,28.643666675,41.395328791,6.583682041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.156000562,7.156000562,7.265730471,0,2.068343491,0,7.892395834,7.28,0,0,0,0,0,0,0,0.308352422,-0.054283965,-0.054283965,-0.054283965,-0.054283965,-0.054283965,-0.043095017,-0.025329548,0.390895322,0,0,0,0,0,0,0,2.367309976,-0.201969683,-0.201969683,-0.201969683,-0.201969683,-0.201969683,-0.201969683,-0.141159957,0.235253499,0,0,0,0.235253499,0,0,0,0.235253499,0,0,0,0.776165309,0,0,0,0,0,0,0,1.5436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227942614,0,0,0,0,0,0,0,0.309600619,0,0,0,0,0,0,0,0,0,6.998065,-7.058483296,-7.058483296,-7.058483296,0,-2.068343491,0,-7.778069763,-4.306561323,2.926821578,3.229603541,10,2.945905369,-4.509040235,2.612761001,10,0.08696471,-0.07320402,0.086627419,0.086459026,0.086290802,-0.098995562,0.393793159,-0.096715968,0.37913432,-0.421658711,1.177549051,-0.423242395,1.175966951,0.351237798,-0.471124133,0.985898524,-9.574660876,8.395979141,1.01745046,-1.863974142,-0.42539732,-0.469909795,0.929838729,-1.86965832,-0.156273352,-0.275353782,-0.629624049,0.298083248,-0.796467076,-0.420865821,0.156081713,0.298083248,-1.378114267,0.513678969,-0.196815885,0.298083248,-0.298655197,-1.365695188,0.767365161,-1.366374151,0.766686877,0.012660883,-0.933300904,0.191682851,1.055066844,-7.293922251,-10,3.559417722,1.055066844,0.884620133,-1.968665541,1.98587264,0,0,-10,-10,-10,-10,0,-10,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,0,0,0,0,-10,0,-0.017728725,-0.017764448,-0.017800136,-0.017835788,-0.017871405,-0.464246793,0.027892213,0.313460408,-0.058571374,-1.658677964,1.541215552,-0.058890825,-0.058997095,0.051708533,-1.507877987,1.492063427,-553.609561029,-1,
32.628698303,19.837490667,0,1.951303511,0,0,0,1.003647586,0,0,0,3.902607023,1.855017709,20.736121772,3.247445142,0.011354316,28.432538859,41.426965275,6.550623168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.061500307,7.061500307,7.061500307,0,3.38030112,0,7.788170937,0,0,0,0,0,0,0,0,0.3044046,-0.052839525,-0.052839525,-0.052839525,-0.052839525,-0.052839525,-0.041933307,-0.024655516,0.38026745,0,0,0,0,0,0,0,-0.769124318,-0.769124318,-0.769124318,0,0,0,0,0,0.172207604,0,0,0,0.172207604,0,0,0,0.172207604,0,0,0,0.771649506,0,0,0,0,0,0,0,1.5436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320538251,0,0,0,0,0,0,0,0.890679515,0,0,0,0,0,0,0,0,0,6.998065,-6.899716112,-6.899716112,-6.899716112,0,-3.38030112,0,-7.603116848,-4.432753772,0.483480138,4.899780308,9.816025181,2.530557536,-4.69563596,-6.209864739,10,0.083169449,-0.076995486,0.082839744,0.082675139,0.082510698,-0.097734723,0.396458699,-0.100327137,-0.438703409,0.274948043,1.234623664,-0.451723334,1.147503796,0.340541129,-0.464107563,0.925477961,-0.789666137,0.648938515,2.087544562,-0.793847996,0.644760837,0.632228036,2.063860392,0.283622343,-0.741983312,-0.673209497,0.0368119,0.087191628,0.059670044,-0.558358957,-0.879691995,0.087191628,-1.483929956,0.055071497,0.05047755,0.087191628,-0.30630265,-0.306634993,-0.306967004,-1.373998683,0.759069969,0.047709883,-0.910217161,0.168599109,0.951192432,-6.208408086,-10,3.457974419,0.951192432,0.94667825,-0.631157155,0.292141879,0,0,-10,-10,-10,-10,0,-10,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,0,0,0,-10,0,-0.018532258,-0.018567178,-0.018602063,-0.018636913,-0.018671728,-0.460945846,0.029458096,0.221432211,-1.660968914,0.859402193,0.618347505,-0.061281179,-0.06138506,-1.144586142,-0.295405317,0.913373323,-540.038238341,-1,
24.918134505,42.794129431,0,1.083462243,0.195130351,0,52.845080792,2.006906074,0,0,0,3.902607023,1.85510636,31.220856181,3.382930248,0,0,41.438155883,6.582050445,0,0,0,0,0,0,0,3.186975463,0,0,0,0,0,0,0,0,0,0,4.440892099e-16,4.440892099e-16,4.440892099e-16,0,0,4.440892099e-16,0,4.440892099e-16,7.143552919,7.143552919,7.143552919,1.436263708,4.690530664,0,7.892395834,0,-1.523368942,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,1.140808485,-0.048686926,-0.048686926,-0.048686926,-0.048686926,-0.048686926,-0.048686926,-0.048686926,2.053455273,-0.087636468,-0.087636468,-0.087636468,-0.087636468,-0.087636468,-0.087636468,-0.087636468,0.226949048,0,0,0,0.226949048,0,0,0,0.226949048,0,0,0,0.775570484,0,0,0,0,0,0,0,1.5436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231757706,0,0,0,0,0,0,0,0.385899006,0,0,0,0,0,0,0,-1.800202035,0,6.998065,-7.036482657,-7.036482657,-7.036482657,-1.828056087,-4.690530664,0,-7.75382624,-4.324048026,10,-4.104868819,10,-4.127195251,2.776085619,7.280084928,5.342771107,-0.073561206,0.24627059,-0.073897446,0.085934686,0.085766986,-0.096436966,0.392076633,-0.092647272,-0.423337484,1.175871956,-0.424917812,0.374293209,-0.617118265,2.018033171,0.207502511,-0.585930801,0,-0.763430478,-2.256824234,3.239203426,1.745812512,-1.174268485,0.229898236,0.301564793,-1.392777328,0.548925357,-0.261344419,0.268859637,-1.392777328,0.146132974,0.141447965,0.268859637,-0.713289316,-0.533213474,0.1413064,0.268859637,1.030250159,-0.300053849,-0.300392441,-0.300730695,-0.301068611,-0.096308201,-1.465917322,0.072773812,0.292378637,-1.905655981,2.575070069,-5.957464318,1.04067279,-10,-2.36873931,-10,0,0,-10,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-10,-10,-10,-10,-10,-10,0,0,-0.017840072,-0.017875684,-0.017911261,-0.497946801,-0.017982307,0.496210625,-0.4518908,0.281887844,0,-0.059009863,-0.059116015,-0.05922206,-0.059328,-1.242539979,1.388612338,-0.276908774,-559.959175706,-1,
41.519730154,20.344023735,0,1.085669672,0.195130351,0,52.845080792,2.005040302,0,0,0,3.902607023,1.855107627,20.763909842,3.263154662,0,0,41.361357135,6.571562448,0,0,0,0,0,0,0,3.482981291,0,0,0,0,0,0,0,0,0,0,4.440892099e-16,4.440892099e-16,4.440892099e-16,0,0,4.440892099e-16,0,4.440892099e-16,7.157350463,7.157350463,7.157350463,1.436263708,4.689311205,0,7.893884648,9.955501083,-0.38221444,-0.38221444,-0.38221444,-0.38221444,-0.38221444,-0.38221444,-0.38221444,0.238311933,-0.011187419,-0.011187419,-0.011187419,-0.011187419,-0.011187419,-0.011187419,-0.011187419,0.391047138,0,0,0,0,0,0,0,2.055899242,-0.087985606,-0.087985606,-0.087985606,-0.087985606,-0.087985606,-0.087985606,-0.087985606,0.236154086,0,0,0,0.236154086,0,0,0,0.236154086,0,0,0,0.776229816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46280791,0,0,0,0,0,0,0,0.905146221,0,0,0,0,0,0,0,0,0,6.998065,-6.915574215,-6.915574215,-6.915574215,-1.828056087,-4.689311205,0,-7.620591626,-4.420149323,10,-10,10,7.238686595,-5.216816481,5.730859035,3.270285401,-0.07645147,0.243383216,-0.076781933,0.243053084,-0.077111734,0.08102928,0.239663761,0.058045266,-0.436921728,1.162301297,-0.438474901,0.360749677,-0.620847562,2.009457567,0.222217035,-0.606035706,0.65354089,-0.787857665,0.650745178,-1.52052166,3.986592249,-1.079005849,0.349441862,0.37254644,-1.473360794,1.421367461,-1.294711786,0.108256063,-1.473360794,0.06563009,0.061025584,0.108256063,-0.317993193,-1.089737511,0.639314211,-0.470032563,1.012547289,-0.305871908,-0.167079878,-1.442799527,0.829393169,0.026038302,-1.458885593,-0.104842694,-2.935446459,-10,2.496123104,-10,-0.582032306,2.500643136,-3.563366396,2.38113863,0,0,-10,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-10,-10,0,0,0,-0.018451999,-0.018486999,-0.018521964,-0.498556895,0.46140821,0.018724446,0.029301691,-0.430160969,-0.060729442,-0.060833874,-1.420120245,1.29813962,-0.061146543,-0.668818156,0.827210795,-0.799468449,-552.77202713,-1,
42.330997818,19.247586748,0,0.266951017,0.195130351,0,52.845080792,2.008772209,0,0,0,3.902607023,1.855107627,21.014977943,3.558847551,0,0,41.558580893,6.59369882,0,0,0,0,0,0,0,3.675269036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.157350463,7.157350463,7.157350463,1.565956723,4.691140512,0,7.893884648,9.955501083,-0.38221444,-0.38221444,-0.38221444,-0.38221444,-0.38221444,-0.38221444,-0.38221444,0.153327932,0,0,0,0,0,0,0,1.142166245,-0.048880892,-0.048880892,-0.048880892,-0.048880892,-0.048880892,-0.048880892,-0.048880892,2.055899242,-0.087985606,-0.087985606,-0.087985606,-0.087985606,-0.087985606,-0.087985606,-0.087985606,0.236154086,0,0,0,0.236154086,0,0,0,0.236154086,0,0,0,0.776229816,0,0,0,0,0,0,0,0,0,0,0,1.5436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46280791,0,0,0,0,0,0,0,1.543029808,0,0,0,0,0,0,0,0,0,6.998065,-7.214063814,-7.214063814,-7.214063814,-1.828056087,-4.691140512,0,-7.949511144,-4.182901723,10,-3.822999511,3.079913674,3.074196926,2.776085619,9.775090279,2.931778403,-0.069316204,0.250511347,-0.06966093,0.090166966,0.089995033,-0.096436966,0.387861257,-0.0859052,-0.403385977,1.195803512,-0.405006188,0.394184921,-0.611640955,2.030628368,0.185890931,-0.556402241,0.713905242,-0.727553678,0.710988862,0.709532859,2.148078312,0.632228036,-0.87926732,1.824588805,-1.274422438,0.567285775,-0.043350005,0.504741996,-1.274422438,0.264369508,0.259566262,0.504741996,-0.913091689,-0.096961241,1.260746597,-0.496438339,1.056250794,-0.291508725,-0.291855862,-0.292202652,-0.292549096,-0.021684637,-1.476244992,-0.149126874,-10,-5.886556267,2.691021389,-7.081692785,-0.386743639,2.695736515,-3.508187185,2.461777717,0,0,-10,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-10,-10,-1.013521413,0,0,-0.01694132,-0.016977831,-0.017014305,-0.497050743,-0.017087145,0.492518515,-0.45364224,0.052483047,0,-0.056330895,-0.056439726,-1.656548448,1.543342939,-0.177611703,0.305588967,-1.428603493,-564.646905685,-1,
38.509926418,20.108842424,0,1.951303511,0.195130351,0,52.845080792,1.297068839,0,0,0,3.902607023,2.091620502,20.944825281,3.515223057,0.001482729,0,41.339590446,6.506832026,0.262792083,0.262792083,0,0.262792083,0,0,0,3.962998321,0,0,0,0,0,0,0,0,0,0,4.440892099e-16,0,0,0,0,0,0,0,7.157350463,7.157350463,7.157350463,1.50466547,3.428411948,0,7.893884648,-4.160537126,-4.160537126,-4.160537126,-4.160537126,-4.160537126,-4.160537126,0,0,0.238311933,-0.011187419,-0.011187419,-0.011187419,-0.011187419,-0.011187419,-0.011187419,-0.011187419,0,-0.220480548,-0.220480548,-0.220480548,0,0,0,0,2.055899242,-0.087985606,-0.087985606,-0.087985606,-0.087985606,-0.087985606,-0.087985606,-0.087985606,0.236154086,0,0,0,0.236154086,0,0,0,0.236154086,0,0,0,0.776229816,0,0,0,0,0,0,0,1.5436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46280791,0,0,0,0,0,0,0,1.543029808,0,0,0,0,0,0,0,0,0,6.998065,-7.170026712,-7.170026712,-7.170026712,-1.531579814,-3.428411948,0,-7.900984622,-4.217903601,10,-10,10,7.944677819,2.012697906,-2.240068794,3.802951695,-0.070368892,0.249459711,-0.070711514,0.249117433,-0.07105345,-0.059456864,0.35654901,-0.056796282,-0.408333611,1.190860826,-0.409943932,0.389252116,-0.641380335,2.052338437,0.187702597,-0.571326901,0.704999501,-0.736450513,0.702100923,-1.503796674,4.068102312,-1.083328274,0.294019958,0.419323494,-1.303772434,1.778648862,-1.313325063,0.44624719,0.239827566,-1.308551138,0.230274937,0.44624719,-0.497282468,-0.571441105,1.066348433,-0.389826306,1.049803079,-0.29362777,-0.293972788,-1.361017462,0.77203821,-0.092878202,-1.473683906,-0.142593491,-0.854591775,-9.951035256,2.662267437,-10,-0.415555185,2.66695378,-3.107659976,2.65758578,0,0,-10,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-10,-10,-0.677923482,0,0,-0.017164195,-0.017200483,-0.017236735,-0.49727295,0.46269087,0.013434096,0.026792087,-0.425197127,-0.056886959,-0.056995234,-1.281153715,1.166838857,-0.057319408,-0.444191064,0.576655604,-1.421402785,-521.253084689,-1,
31.034304253,19.841022942,0,1.558188961,0.195130351,0,52.845080792,0.923429818,0,0,0,3.902607023,1.74725274,20.730623426,3.206168427,0.001482729,0,41.39262431,6.605420108,0,0,0,0,0,0,0,3.977413164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.157350463,7.157350463,7.157350463,1.371272327,3.428411948,0,7.893884648,3.057715523,0,0,0,0,0,0,0,0.238311933,-0.011187419,-0.011187419,-0.011187419,-0.011187419,-0.011187419,-0.011187419,-0.011187419,-0.219751716,-0.424149941,-0.424149941,-0.424149941,-0.424149941,-0.424149941,0,0,2.055899242,-0.087985606,-0.087985606,-0.087985606,-0.087985606,-0.087985606,-0.087985606,-0.087985606,0.236154086,0,0,0,0.236154086,0,0,0,0.236154086,0,0,0,1.0667,0,0,0,0,0,0,0,1.5436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46280791,0,0,0,0,0,0,0,0.616392385,0,0,0,0,0,0,0,0,0,6.998065,-6.858048995,-6.858048995,-6.858048995,-1.745335979,-3.428411948,0,-7.557201922,-8.762798317,10,0.73639136,2.211407237,7.682721767,-5.590778959,10,0.939046593,-0.077826586,0.242009475,-0.0781543,0.081682089,0.081518642,0.08102928,0.24102928,0.056580288,-0.443384772,1.155844716,-0.444925025,0.354306003,-0.628356699,2.010395484,0.228500985,-0.617137233,0.641907411,-0.799479511,0.639134954,-1.530437421,3.973532738,-1.078795492,0.361204508,0.361204508,-1.511700397,0.027328827,0.022762623,0.031844891,0.031899603,-1.516271173,0.022762623,0.031844891,-0.226326735,-1.258044834,1.321998999,-1.267391486,1.004124705,-0.308639996,-0.308970002,-0.309299678,-0.309629025,-0.096308201,-1.455540072,-0.096308201,-2.25986933,-2.932197295,2.458562108,-8.951580513,-0.619668537,2.463044542,-3.24566388,2.454084156,0,0,-10,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-10,-10,-2.35029195,0,0,-0.018743138,-0.018777847,-0.018812522,-0.498847162,-0.018881767,0.499920459,0.029869049,-0.430071333,-0.061598129,-0.061701692,-0.339812103,0.216098443,-0.062011761,-0.643052257,0.807306578,-0.510603059,-546.317538213,-1,
35.657884719,18.615256696,0,0.922077807,0.195130351,0,52.845080792,1.979947516,0,0,0,3.902607023,1.83026103,20.944140718,3.471322938,0,0,41.516162215,6.595929095,0,0,0,0,0,0,0,3.97693592,0,0,0,0,0,0,0,0,0,0,4.440892099e-16,4.440892099e-16,4.440892099e-16,0,0,4.440892099e-16,0,4.440892099e-16,7.157350463,7.157350463,7.332343001,1.460734427,4.690530664,0,7.893884648,-2.124001996,-3.481692083,-3.481692083,-3.481692083,-3.481692083,-3.481692083,0,0,0.238311933,-0.011187419,-0.011187419,-0.011187419,-0.011187419,-0.011187419,-0.011187419,-0.011187419,1.142166245,-0.048880892,-0.048880892,-0.048880892,-0.048880892,-0.048880892,-0.048880892,-0.048880892,2.055899242,-0.087985606,-0.087985606,-0.087985606,-0.087985606,-0.087985606,-0.087985606,-0.087985606,0.236154086,0,0,0,0.236154086,0,0,0,0.236154086,0,0,0,0.776229816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46280791,0,0,0,0,0,0,0,1.363817031,0,0,0,0,0,0,0,0,0,6.998065,-7.125711379,-7.125711379,-7.125711379,-1.859202071,-4.690530664,0,-7.852151503,-8.816217617,10,6.739079531,0.251566319,-0.614332653,-0.66736834,10,0.956664351,-0.071428231,0.248401432,-0.071768735,0.088061268,0.087891442,0.08102928,0.234675579,0.066189008,-0.413312504,1.185886911,-0.414912872,0.384288144,-0.615687232,2.02551784,0.196478257,-0.571447541,0.696037492,-0.74540356,-0.911322881,1.075735033,2.822137412,-1.135819849,0.250427845,0.357932456,-1.333307868,0.205542964,0.200798545,0.387382806,-1.333307868,0.205542964,0.200798545,0.387382806,0.135612041,-1.263376944,1.744398545,-1.156217194,1.043314627,-0.295760204,-0.29610309,-0.296445633,-0.296787833,-0.096308201,-1.471106638,-0.136018829,0.791325961,-10,2.633331814,-7.316886306,-0.444548766,2.637989193,-1.671720027,2.628679093,0,0,-10,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-10,-10,-10,-10,-10,-2.642323305,0,0,-0.017388478,-0.017424542,-0.01746057,-0.497496561,-0.017532517,0.494355461,-0.174086336,-0.226846046,-0.057556164,-0.05766377,-0.057771267,-0.057878657,-0.05798594,0.047057512,0.089922654,-1.251566161,-538.994076734,-1,
26.049931355,29.829743258,0,0,0.195130351,0,52.845080792,1.611829897,0,0,0,3.902607023,1.489262178,20.869342419,3.327004899,0,0,41.638930922,6.705658987,0,0,0,0,0,0,0,3.23732978,0,0,0,0,0,0,0,0,0,0,4.440892099e-16,0,0,0,0,0,0,0,7.157350463,7.157350463,7.433379571,1.796574676,4.691140512,0,7.893884648,9.955501083,-0.38221444,-0.38221444,-0.38221444,-0.38221444,-0.38221444,-0.38221444,-0.38221444,0.153327932,0,0,0,0,0,0,0,1.142166245,-0.048880892,-0.048880892,-0.048880892,-0.048880892,-0.048880892,-0.048880892,-0.048880892,-0.947428297,-0.947428297,-0.947428297,-0.947428297,-0.947428297,-0.947428297,0,0,0.236154086,0,0,0,0.236154086,0,0,0,0.236154086,0,0,0,1.0667,0,0,0,0,0,0,0,0,0,0,0,1.5436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46280791,0,0,0,0,0,0,0,0.554995534,0,0,0,0,0,0,0,0,0,6.998065,-6.980028357,-6.980028357,-6.980028357,-2.28665478,-4.691140512,0,-7.691616632,-4.368919429,10,-4.194477056,10,-4.216624361,2.730153916,10,2.636695694,-0.074910722,0.244922424,-0.075244264,0.084589215,0.08442286,-0.100339317,0.396831288,-0.095766211,-0.429680209,1.169535574,-0.431247858,0.307121371,-0.520516403,1.966959653,0.212404597,-0.560377566,0.666575624,-0.774835966,0.663753856,0.662345088,2.100937728,0.632228036,-0.832268017,1.770051804,-1.43040318,0.158632015,0.053810058,0.193870975,-1.43040318,0.108544747,0.103897326,0.193870975,-0.229655593,-1.09220284,0.337107147,-0.039338845,1.021984374,-0.302770404,-0.30310628,-0.30344182,-0.303777024,-0.096308201,-1.462634083,0.068711641,1.003737215,-1.500803425,2.538208328,-6.800484141,-0.539862785,2.542770488,-2.085661628,-10,0,0,-10,0,-10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-10,-10,0,0,0,-0.018125791,-0.018161118,-0.018196409,-0.498231665,-0.018266885,0.497384373,-0.451334004,0.052442439,0.417136479,-0.059861526,-0.059966826,-0.493355081,0.37310595,-0.057890396,0.209715312,-0.441331227,-565.835974792,-1,
34.444540851,44.46664806,0,0.1483965,0.195130351,0,52.845080792,2.006906074,0,0,0,3.902607023,1.85510636,20.947086284,3.480373462,0,0,41.503659205,6.589345309,0,0,0,0,0,0,0,2.541160565,0,0,0,0,0,0,0,0,0,0,4.440892099e-16,0,4.440892099e-16,0,0,4.440892099e-16,4.440892099e-16,0,7.14898848,7.14898848,7.14898848,1.597035336,4.690530664,0,7.892395834,-4.156216974,-4.156216974,-4.156216974,-4.156216974,-4.156216974,-4.156216974,0,0,0.16,0,0,0,0,0,0,0,1.141343377,-0.04876334,-0.04876334,-0.04876334,-0.04876334,-0.04876334,-0.04876334,-0.04876334,2.054418078,-0.087774011,-0.087774011,-0.087774011,-0.087774011,-0.087774011,-0.087774011,-0.087774011,0.230575385,0,0,0,0.230575385,0,0,0,0.230575385,0,0,0,0.775830229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224808885,0,0,0,0,0,0,0,0.308516056,0,0,0,0,0,0,0,0,0,6.998065,-7.134847504,-7.134847504,-7.134847504,-1.828056087,-4.690530664,0,-7.862219023,-4.245864987,10,-3.948737212,9.367927249,3.940697,-4.503914381,8.12894749,4.540444401,-0.071209836,0.248619608,-0.071550777,0.088279009,0.088108965,-0.096436966,0.389741674,-0.088912738,-0.412286047,1.186912342,-0.413888467,0.385311525,-0.603336542,2.015605549,0.196875005,-0.541361624,0.697885115,-5.686611041,5.801435058,0.734416388,0.074240512,0.014346379,-1.481240655,-0.427799981,-1.327218792,1.156486109,-0.73798471,0.399518389,-1.327218792,0.211625951,0.206875449,0.399518389,-1.327218792,0.512562972,-0.094061572,0.399518389,1.044652298,-0.295320577,-0.343358827,-0.248311961,-0.296349525,-0.004197066,-1.439289226,0.079851658,-2.638805142,-10,2.639297232,-2.654646153,1.1050286,-10,-3.781289872,-10,0,0,-10,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-10,-10,-10,0,0,-0.01734224,-0.01737835,-0.017414424,-0.497450461,-0.017486463,0.494165511,-0.452860949,0.289735516,-0.0574182,-0.057525943,-0.057633579,-0.057741106,-0.057848527,-0.901824869,1.037874086,-0.196560648,-526.126478287,-1,
